Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
JB C,CYCLING,01/12/2022,13:37:29,01:49:04,15.10,147,,,,,1500,14,,,,,,,,,,,,187,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:25:04,141,,,,,,,,,
,00:25:05,141,,,,,,,,,
,00:25:06,142,,,,,,,,,
,00:25:07,142,,,,,,,,,
,00:25:08,143,,,,,,,,,
,00:25:09,144,,,,,,,,,
,00:25:10,145,,,,,,,,,
,00:25:11,146,,,,,,,,,
,00:25:12,148,,,,,,,,,
,00:25:13,148,,,,,,,,,
,00:25:14,149,,,,,,,,,
,00:25:15,149,,,,,,,,,
,00:25:16,150,,,,,,,,,
,00:25:17,150,,,,,,,,,
,00:25:18,150,,,,,,,,,
,00:25:19,150,,,,,,,,,
,00:25:20,150,,,,,,,,,
,00:25:21,151,,,,,,,,,
,00:25:22,151,,,,,,,,,
,00:25:23,151,,,,,,,,,
,00:25:24,152,,,,,,,,,
,00:25:25,153,,,,,,,,,
,00:25:26,153,,,,,,,,,
,00:25:27,154,,,,,,,,,
,00:25:28,154,,,,,,,,,
,00:25:29,154,,,,,,,,,
,00:25:30,154,,,,,,,,,
,00:25:31,153,,,,,,,,,
,00:25:32,153,,,,,,,,,
,00:25:33,153,,,,,,,,,
,00:25:34,153,,,,,,,,,
,00:25:35,153,,,,,,,,,
,00:25:36,153,,,,,,,,,
,00:25:37,152,,,,,,,,,
,00:25:38,153,,,,,,,,,
,00:25:39,153,,,,,,,,,
,00:25:40,153,,,,,,,,,
,00:25:41,153,,,,,,,,,
,00:25:42,153,,,,,,,,,
,00:25:43,153,,,,,,,,,
,00:25:44,153,,,,,,,,,
,00:25:45,154,,,,,,,,,
,00:25:46,154,,,,,,,,,
,00:25:47,154,,,,,,,,,
,00:25:48,155,,,,,,,,,
,00:25:49,155,,,,,,,,,
,00:25:50,155,,,,,,,,,
,00:25:51,155,,,,,,,,,
,00:25:52,155,,,,,,,,,
,00:25:53,156,,,,,,,,,
,00:25:54,156,,,,,,,,,
,00:25:55,157,,,,,,,,,
,00:25:56,157,,,,,,,,,
,00:25:57,157,,,,,,,,,
,00:25:58,156,,,,,,,,,
,00:25:59,156,,,,,,,,,
,00:26:00,155,,,,,,,,,
,00:26:01,155,,,,,,,,,
,00:26:02,156,,,,,,,,,
,00:26:03,156,,,,,,,,,
,00:26:04,155,,,,,,,,,
,00:26:05,155,,,,,,,,,
,00:26:06,155,,,,,,,,,
,00:26:07,155,,,,,,,,,
,00:26:08,155,,,,,,,,,
,00:26:09,155,,,,,,,,,
,00:26:10,155,,,,,,,,,
,00:26:11,155,,,,,,,,,
,00:26:12,155,,,,,,,,,
,00:26:13,154,,,,,,,,,
,00:26:14,154,,,,,,,,,
,00:26:15,154,,,,,,,,,
,00:26:16,154,,,,,,,,,
,00:26:17,154,,,,,,,,,
,00:26:18,154,,,,,,,,,
,00:26:19,155,,,,,,,,,
,00:26:20,155,,,,,,,,,
,00:26:21,156,,,,,,,,,
,00:26:22,157,,,,,,,,,
,00:26:23,158,,,,,,,,,
,00:26:24,159,,,,,,,,,
,00:26:25,159,,,,,,,,,
,00:26:26,159,,,,,,,,,
,00:26:27,160,,,,,,,,,
,00:26:28,160,,,,,,,,,
,00:26:29,160,,,,,,,,,
,00:26:30,160,,,,,,,,,
,00:26:31,160,,,,,,,,,
,00:26:32,160,,,,,,,,,
,00:26:33,160,,,,,,,,,
,00:26:34,160,,,,,,,,,
,00:26:35,160,,,,,,,,,
,00:26:36,160,,,,,,,,,
,00:26:37,160,,,,,,,,,
,00:26:38,160,,,,,,,,,
,00:26:39,159,,,,,,,,,
,00:26:40,159,,,,,,,,,
,00:26:41,159,,,,,,,,,
,00:26:42,158,,,,,,,,,
,00:26:43,157,,,,,,,,,
,00:26:44,157,,,,,,,,,
,00:26:45,157,,,,,,,,,
,00:26:46,156,,,,,,,,,
,00:26:47,156,,,,,,,,,
,00:26:48,154,,,,,,,,,
,00:26:49,154,,,,,,,,,
,00:26:50,152,,,,,,,,,
,00:26:51,152,,,,,,,,,
,00:26:52,150,,,,,,,,,
,00:26:53,149,,,,,,,,,
,00:26:54,148,,,,,,,,,
,00:26:55,147,,,,,,,,,
,00:26:56,146,,,,,,,,,
,00:26:57,145,,,,,,,,,
,00:26:58,145,,,,,,,,,
,00:26:59,144,,,,,,,,,
,00:27:00,144,,,,,,,,,
,00:27:01,144,,,,,,,,,
,00:27:02,144,,,,,,,,,
,00:27:03,144,,,,,,,,,
,00:27:04,144,,,,,,,,,
,00:27:05,144,,,,,,,,,
,00:27:06,143,,,,,,,,,
,00:27:07,142,,,,,,,,,
,00:27:08,142,,,,,,,,,
,00:27:09,141,,,,,,,,,
,00:27:10,140,,,,,,,,,
,00:27:11,140,,,,,,,,,
,00:27:12,139,,,,,,,,,
,00:27:13,138,,,,,,,,,
,00:27:14,138,,,,,,,,,
,00:27:15,138,,,,,,,,,
,00:27:16,137,,,,,,,,,
,00:27:17,136,,,,,,,,,
,00:27:18,136,,,,,,,,,
,00:27:19,136,,,,,,,,,
,00:27:20,134,,,,,,,,,
,00:27:21,134,,,,,,,,,
,00:27:22,133,,,,,,,,,
,00:27:23,133,,,,,,,,,
,00:27:24,132,,,,,,,,,
,00:27:25,132,,,,,,,,,
,00:27:26,132,,,,,,,,,
,00:27:27,132,,,,,,,,,
,00:27:28,132,,,,,,,,,
,00:27:29,132,,,,,,,,,
,00:27:30,133,,,,,,,,,
,00:27:31,133,,,,,,,,,
,00:27:32,134,,,,,,,,,
,00:27:33,134,,,,,,,,,
,00:27:34,136,,,,,,,,,
,00:27:35,137,,,,,,,,,
,00:27:36,138,,,,,,,,,
,00:27:37,140,,,,,,,,,
,00:27:38,140,,,,,,,,,
,00:27:39,141,,,,,,,,,
,00:27:40,142,,,,,,,,,
,00:27:41,143,,,,,,,,,
,00:27:42,144,,,,,,,,,
,00:27:43,144,,,,,,,,,
,00:27:44,145,,,,,,,,,
,00:27:45,146,,,,,,,,,
,00:27:46,146,,,,,,,,,
,00:27:47,146,,,,,,,,,
,00:27:48,146,,,,,,,,,
,00:27:49,146,,,,,,,,,
,00:27:50,146,,,,,,,,,
,00:27:51,146,,,,,,,,,
,00:27:52,146,,,,,,,,,
,00:27:53,146,,,,,,,,,
,00:27:54,147,,,,,,,,,
,00:27:55,147,,,,,,,,,
,00:27:56,147,,,,,,,,,
,00:27:57,147,,,,,,,,,
,00:27:58,147,,,,,,,,,
,00:27:59,147,,,,,,,,,
,00:28:00,147,,,,,,,,,
,00:28:01,146,,,,,,,,,
,00:28:02,145,,,,,,,,,
,00:28:03,145,,,,,,,,,
,00:28:04,145,,,,,,,,,
,00:28:05,145,,,,,,,,,
,00:28:06,146,,,,,,,,,
,00:28:07,146,,,,,,,,,
,00:28:08,146,,,,,,,,,
,00:28:09,147,,,,,,,,,
,00:28:10,147,,,,,,,,,
,00:28:11,148,,,,,,,,,
,00:28:12,149,,,,,,,,,
,00:28:13,149,,,,,,,,,
,00:28:14,150,,,,,,,,,
,00:28:15,150,,,,,,,,,
,00:28:16,150,,,,,,,,,
,00:28:17,150,,,,,,,,,
,00:28:18,150,,,,,,,,,
,00:28:19,149,,,,,,,,,
,00:28:20,148,,,,,,,,,
,00:28:21,148,,,,,,,,,
,00:28:22,148,,,,,,,,,
,00:28:23,148,,,,,,,,,
,00:28:24,148,,,,,,,,,
,00:28:25,148,,,,,,,,,
,00:28:26,148,,,,,,,,,
,00:28:27,148,,,,,,,,,
,00:28:28,148,,,,,,,,,
,00:28:29,148,,,,,,,,,
,00:28:30,148,,,,,,,,,
,00:28:31,147,,,,,,,,,
,00:28:32,147,,,,,,,,,
,00:28:33,146,,,,,,,,,
,00:28:34,146,,,,,,,,,
,00:28:35,145,,,,,,,,,
,00:28:36,145,,,,,,,,,
,00:28:37,145,,,,,,,,,
,00:28:38,145,,,,,,,,,
,00:28:39,145,,,,,,,,,
,00:28:40,144,,,,,,,,,
,00:28:41,144,,,,,,,,,
,00:28:42,144,,,,,,,,,
,00:28:43,144,,,,,,,,,
,00:28:44,143,,,,,,,,,
,00:28:45,143,,,,,,,,,
,00:28:46,143,,,,,,,,,
,00:28:47,143,,,,,,,,,
,00:28:48,143,,,,,,,,,
,00:28:49,143,,,,,,,,,
,00:28:50,143,,,,,,,,,
,00:28:51,142,,,,,,,,,
,00:28:52,143,,,,,,,,,
,00:28:53,143,,,,,,,,,
,00:28:54,144,,,,,,,,,
,00:28:55,144,,,,,,,,,
,00:28:56,145,,,,,,,,,
,00:28:57,145,,,,,,,,,
,00:28:58,146,,,,,,,,,
,00:28:59,146,,,,,,,,,
,00:29:00,147,,,,,,,,,
,00:29:01,147,,,,,,,,,
,00:29:02,148,,,,,,,,,
,00:29:03,148,,,,,,,,,
,00:29:04,149,,,,,,,,,
,00:29:05,149,,,,,,,,,
,00:29:06,150,,,,,,,,,
,00:29:07,151,,,,,,,,,
,00:29:08,152,,,,,,,,,
,00:29:09,153,,,,,,,,,
,00:29:10,153,,,,,,,,,
,00:29:11,155,,,,,,,,,
,00:29:12,156,,,,,,,,,
,00:29:13,157,,,,,,,,,
,00:29:14,158,,,,,,,,,
,00:29:15,159,,,,,,,,,
,00:29:16,159,,,,,,,,,
,00:29:17,160,,,,,,,,,
,00:29:18,160,,,,,,,,,
,00:29:19,160,,,,,,,,,
,00:29:20,160,,,,,,,,,
,00:29:21,161,,,,,,,,,
,00:29:22,161,,,,,,,,,
,00:29:23,161,,,,,,,,,
,00:29:24,161,,,,,,,,,
,00:29:25,161,,,,,,,,,
,00:29:26,161,,,,,,,,,
,00:29:27,161,,,,,,,,,
,00:29:28,161,,,,,,,,,
,00:29:29,161,,,,,,,,,
,00:29:30,161,,,,,,,,,
,00:29:31,161,,,,,,,,,
,00:29:32,161,,,,,,,,,
,00:29:33,162,,,,,,,,,
,00:29:34,162,,,,,,,,,
,00:29:35,162,,,,,,,,,
,00:29:36,161,,,,,,,,,
,00:29:37,161,,,,,,,,,
,00:29:38,161,,,,,,,,,
,00:29:39,162,,,,,,,,,
,00:29:40,162,,,,,,,,,
,00:29:41,161,,,,,,,,,
,00:29:42,161,,,,,,,,,
,00:29:43,160,,,,,,,,,
,00:29:44,160,,,,,,,,,
,00:29:45,159,,,,,,,,,
,00:29:46,159,,,,,,,,,
,00:29:47,158,,,,,,,,,
,00:29:48,158,,,,,,,,,
,00:29:49,158,,,,,,,,,
,00:29:50,156,,,,,,,,,
,00:29:51,155,,,,,,,,,
,00:29:52,155,,,,,,,,,
,00:29:53,136,,,,,,,,,
,00:29:54,136,,,,,,,,,
,00:29:55,133,,,,,,,,,
,00:29:56,130,,,,,,,,,
,00:29:57,128,,,,,,,,,
,00:29:58,127,,,,,,,,,
,00:29:59,125,,,,,,,,,
,00:30:00,125,,,,,,,,,
,00:30:01,124,,,,,,,,,
,00:30:02,123,,,,,,,,,
,00:30:03,123,,,,,,,,,
,00:30:04,123,,,,,,,,,
,00:30:05,125,,,,,,,,,
,00:30:06,126,,,,,,,,,
,00:30:07,127,,,,,,,,,
,00:30:08,128,,,,,,,,,
,00:30:09,129,,,,,,,,,
,00:30:10,128,,,,,,,,,
,00:30:11,127,,,,,,,,,
,00:30:12,127,,,,,,,,,
,00:30:13,128,,,,,,,,,
,00:30:14,128,,,,,,,,,
,00:30:15,129,,,,,,,,,
,00:30:16,129,,,,,,,,,
,00:30:17,129,,,,,,,,,
,00:30:18,129,,,,,,,,,
,00:30:19,129,,,,,,,,,
,00:30:20,130,,,,,,,,,
,00:30:21,130,,,,,,,,,
,00:30:22,131,,,,,,,,,
,00:30:23,131,,,,,,,,,
,00:30:24,132,,,,,,,,,
,00:30:25,132,,,,,,,,,
,00:30:26,133,,,,,,,,,
,00:30:27,135,,,,,,,,,
,00:30:28,136,,,,,,,,,
,00:30:29,137,,,,,,,,,
,00:30:30,138,,,,,,,,,
,00:30:31,139,,,,,,,,,
,00:30:32,141,,,,,,,,,
,00:30:33,142,,,,,,,,,
,00:30:34,144,,,,,,,,,
,00:30:35,145,,,,,,,,,
,00:30:36,146,,,,,,,,,
,00:30:37,147,,,,,,,,,
,00:30:38,148,,,,,,,,,
,00:30:39,149,,,,,,,,,
,00:30:40,150,,,,,,,,,
,00:30:41,150,,,,,,,,,
,00:30:42,151,,,,,,,,,
,00:30:43,151,,,,,,,,,
,00:30:44,151,,,,,,,,,
,00:30:45,152,,,,,,,,,
,00:30:46,152,,,,,,,,,
,00:30:47,152,,,,,,,,,
,00:30:48,153,,,,,,,,,
,00:30:49,153,,,,,,,,,
,00:30:50,153,,,,,,,,,
,00:30:51,153,,,,,,,,,
,00:30:52,153,,,,,,,,,
,00:30:53,154,,,,,,,,,
,00:30:54,154,,,,,,,,,
,00:30:55,155,,,,,,,,,
,00:30:56,155,,,,,,,,,
,00:30:57,155,,,,,,,,,
,00:30:58,155,,,,,,,,,
,00:30:59,156,,,,,,,,,
,00:31:00,156,,,,,,,,,
,00:31:01,157,,,,,,,,,
,00:31:02,157,,,,,,,,,
,00:31:03,158,,,,,,,,,
,00:31:04,158,,,,,,,,,
,00:31:05,158,,,,,,,,,
,00:31:06,158,,,,,,,,,
,00:31:07,159,,,,,,,,,
,00:31:08,159,,,,,,,,,
,00:31:09,159,,,,,,,,,
,00:31:10,159,,,,,,,,,
,00:31:11,159,,,,,,,,,
,00:31:12,159,,,,,,,,,
,00:31:13,159,,,,,,,,,
,00:31:14,159,,,,,,,,,
,00:31:15,159,,,,,,,,,
,00:31:16,159,,,,,,,,,
,00:31:17,159,,,,,,,,,
,00:31:18,159,,,,,,,,,
,00:31:19,159,,,,,,,,,
,00:31:20,158,,,,,,,,,
,00:31:21,159,,,,,,,,,
,00:31:22,159,,,,,,,,,
,00:31:23,159,,,,,,,,,
,00:31:24,159,,,,,,,,,
,00:31:25,159,,,,,,,,,
,00:31:26,159,,,,,,,,,
,00:31:27,160,,,,,,,,,
,00:31:28,159,,,,,,,,,
,00:31:29,160,,,,,,,,,
,00:31:30,160,,,,,,,,,
,00:31:31,160,,,,,,,,,
,00:31:32,160,,,,,,,,,
,00:31:33,160,,,,,,,,,
,00:31:34,160,,,,,,,,,
,00:31:35,160,,,,,,,,,
,00:31:36,160,,,,,,,,,
,00:31:37,161,,,,,,,,,
,00:31:38,160,,,,,,,,,
,00:31:39,160,,,,,,,,,
,00:31:40,160,,,,,,,,,
,00:31:41,160,,,,,,,,,
,00:31:42,160,,,,,,,,,
,00:31:43,160,,,,,,,,,
,00:31:44,160,,,,,,,,,
,00:31:45,160,,,,,,,,,
,00:31:46,160,,,,,,,,,
,00:31:47,160,,,,,,,,,
,00:31:48,160,,,,,,,,,
,00:31:49,161,,,,,,,,,
,00:31:50,161,,,,,,,,,
,00:31:51,161,,,,,,,,,
,00:31:52,161,,,,,,,,,
,00:31:53,161,,,,,,,,,
,00:31:54,161,,,,,,,,,
,00:31:55,161,,,,,,,,,
,00:31:56,161,,,,,,,,,
,00:31:57,160,,,,,,,,,
,00:31:58,160,,,,,,,,,
,00:31:59,160,,,,,,,,,
,00:32:00,160,,,,,,,,,
,00:32:01,159,,,,,,,,,
,00:32:02,159,,,,,,,,,
,00:32:03,158,,,,,,,,,
,00:32:04,158,,,,,,,,,
,00:32:05,158,,,,,,,,,
,00:32:06,158,,,,,,,,,
,00:32:07,157,,,,,,,,,
,00:32:08,157,,,,,,,,,
,00:32:09,156,,,,,,,,,
,00:32:10,156,,,,,,,,,
,00:32:11,156,,,,,,,,,
,00:32:12,155,,,,,,,,,
,00:32:13,155,,,,,,,,,
,00:32:14,154,,,,,,,,,
,00:32:15,154,,,,,,,,,
,00:32:16,154,,,,,,,,,
,00:32:17,153,,,,,,,,,
,00:32:18,152,,,,,,,,,
,00:32:19,152,,,,,,,,,
,00:32:20,152,,,,,,,,,
,00:32:21,152,,,,,,,,,
,00:32:22,152,,,,,,,,,
,00:32:23,152,,,,,,,,,
,00:32:24,152,,,,,,,,,
,00:32:25,152,,,,,,,,,
,00:32:26,153,,,,,,,,,
,00:32:27,154,,,,,,,,,
,00:32:28,154,,,,,,,,,
,00:32:29,155,,,,,,,,,
,00:32:30,154,,,,,,,,,
,00:32:31,154,,,,,,,,,
,00:32:32,154,,,,,,,,,
,00:32:33,154,,,,,,,,,
,00:32:34,154,,,,,,,,,
,00:32:35,155,,,,,,,,,
,00:32:36,155,,,,,,,,,
,00:32:37,156,,,,,,,,,
,00:32:38,156,,,,,,,,,
,00:32:39,157,,,,,,,,,
,00:32:40,157,,,,,,,,,
,00:32:41,157,,,,,,,,,
,00:32:42,156,,,,,,,,,
,00:32:43,156,,,,,,,,,
,00:32:44,154,,,,,,,,,
,00:32:45,154,,,,,,,,,
,00:32:46,153,,,,,,,,,
,00:32:47,153,,,,,,,,,
,00:32:48,152,,,,,,,,,
,00:32:49,152,,,,,,,,,
,00:32:50,152,,,,,,,,,
,00:32:51,151,,,,,,,,,
,00:32:52,151,,,,,,,,,
,00:32:53,150,,,,,,,,,
,00:32:54,150,,,,,,,,,
,00:32:55,150,,,,,,,,,
,00:32:56,149,,,,,,,,,
,00:32:57,149,,,,,,,,,
,00:32:58,149,,,,,,,,,
,00:32:59,149,,,,,,,,,
,00:33:00,149,,,,,,,,,
,00:33:01,149,,,,,,,,,
,00:33:02,150,,,,,,,,,
,00:33:03,150,,,,,,,,,
,00:33:04,150,,,,,,,,,
,00:33:05,151,,,,,,,,,
,00:33:06,151,,,,,,,,,
,00:33:07,150,,,,,,,,,
,00:33:08,150,,,,,,,,,
,00:33:09,150,,,,,,,,,
,00:33:10,150,,,,,,,,,
,00:33:11,150,,,,,,,,,
,00:33:12,152,,,,,,,,,
,00:33:13,152,,,,,,,,,
,00:33:14,152,,,,,,,,,
,00:33:15,153,,,,,,,,,
,00:33:16,153,,,,,,,,,
,00:33:17,153,,,,,,,,,
,00:33:18,154,,,,,,,,,
,00:33:19,154,,,,,,,,,
,00:33:20,155,,,,,,,,,
,00:33:21,155,,,,,,,,,
,00:33:22,155,,,,,,,,,
,00:33:23,155,,,,,,,,,
,00:33:24,155,,,,,,,,,
,00:33:25,156,,,,,,,,,
,00:33:26,156,,,,,,,,,
,00:33:27,156,,,,,,,,,
,00:33:28,156,,,,,,,,,
,00:33:29,157,,,,,,,,,
,00:33:30,156,,,,,,,,,
,00:33:31,156,,,,,,,,,
,00:33:32,157,,,,,,,,,
,00:33:33,156,,,,,,,,,
,00:33:34,156,,,,,,,,,
,00:33:35,157,,,,,,,,,
,00:33:36,157,,,,,,,,,
,00:33:37,157,,,,,,,,,
,00:33:38,157,,,,,,,,,
,00:33:39,157,,,,,,,,,
,00:33:40,157,,,,,,,,,
,00:33:41,157,,,,,,,,,
,00:33:42,156,,,,,,,,,
,00:33:43,156,,,,,,,,,
,00:33:44,156,,,,,,,,,
,00:33:45,157,,,,,,,,,
,00:33:46,157,,,,,,,,,
,00:33:47,157,,,,,,,,,
,00:33:48,157,,,,,,,,,
,00:33:49,157,,,,,,,,,
,00:33:50,157,,,,,,,,,
,00:33:51,156,,,,,,,,,
,00:33:52,156,,,,,,,,,
,00:33:53,156,,,,,,,,,
,00:33:54,156,,,,,,,,,
,00:33:55,156,,,,,,,,,
,00:33:56,156,,,,,,,,,
,00:33:57,156,,,,,,,,,
,00:33:58,157,,,,,,,,,
,00:33:59,157,,,,,,,,,
,00:34:00,157,,,,,,,,,
,00:34:01,157,,,,,,,,,
,00:34:02,158,,,,,,,,,
,00:34:03,158,,,,,,,,,
,00:34:04,158,,,,,,,,,
,00:34:05,159,,,,,,,,,
,00:34:06,159,,,,,,,,,
,00:34:07,159,,,,,,,,,
,00:34:08,160,,,,,,,,,
,00:34:09,160,,,,,,,,,
,00:34:10,160,,,,,,,,,
,00:34:11,161,,,,,,,,,
,00:34:12,160,,,,,,,,,
,00:34:13,161,,,,,,,,,
,00:34:14,161,,,,,,,,,
,00:34:15,161,,,,,,,,,
,00:34:16,162,,,,,,,,,
,00:34:17,162,,,,,,,,,
,00:34:18,162,,,,,,,,,
,00:34:19,163,,,,,,,,,
,00:34:20,163,,,,,,,,,
,00:34:21,164,,,,,,,,,
,00:34:22,164,,,,,,,,,
,00:34:23,164,,,,,,,,,
,00:34:24,164,,,,,,,,,
,00:34:25,164,,,,,,,,,
,00:34:26,165,,,,,,,,,
,00:34:27,165,,,,,,,,,
,00:34:28,165,,,,,,,,,
,00:34:29,165,,,,,,,,,
,00:34:30,165,,,,,,,,,
,00:34:31,165,,,,,,,,,
,00:34:32,165,,,,,,,,,
,00:34:33,166,,,,,,,,,
,00:34:34,166,,,,,,,,,
,00:34:35,166,,,,,,,,,
,00:34:36,167,,,,,,,,,
,00:34:37,167,,,,,,,,,
,00:34:38,167,,,,,,,,,
,00:34:39,167,,,,,,,,,
,00:34:40,167,,,,,,,,,
,00:34:41,167,,,,,,,,,
,00:34:42,167,,,,,,,,,
,00:34:43,167,,,,,,,,,
,00:34:44,167,,,,,,,,,
,00:34:45,168,,,,,,,,,
,00:34:46,168,,,,,,,,,
,00:34:47,168,,,,,,,,,
,00:34:48,168,,,,,,,,,
,00:34:49,168,,,,,,,,,
,00:34:50,168,,,,,,,,,
,00:34:51,168,,,,,,,,,
,00:34:52,168,,,,,,,,,
,00:34:53,168,,,,,,,,,
,00:34:54,167,,,,,,,,,
,00:34:55,167,,,,,,,,,
,00:34:56,167,,,,,,,,,
,00:34:57,166,,,,,,,,,
,00:34:58,166,,,,,,,,,
,00:34:59,166,,,,,,,,,
,00:35:00,166,,,,,,,,,
,00:35:01,167,,,,,,,,,
,00:35:02,166,,,,,,,,,
,00:35:03,167,,,,,,,,,
,00:35:04,167,,,,,,,,,
,00:35:05,166,,,,,,,,,
,00:35:06,167,,,,,,,,,
,00:35:07,167,,,,,,,,,
,00:35:08,166,,,,,,,,,
,00:35:09,166,,,,,,,,,
,00:35:10,166,,,,,,,,,
,00:35:11,166,,,,,,,,,
,00:35:12,166,,,,,,,,,
,00:35:13,166,,,,,,,,,
,00:35:14,166,,,,,,,,,
,00:35:15,166,,,,,,,,,
,00:35:16,166,,,,,,,,,
,00:35:17,166,,,,,,,,,
,00:35:18,166,,,,,,,,,
,00:35:19,166,,,,,,,,,
,00:35:20,166,,,,,,,,,
,00:35:21,166,,,,,,,,,
,00:35:22,166,,,,,,,,,
,00:35:23,166,,,,,,,,,
,00:35:24,166,,,,,,,,,
,00:35:25,166,,,,,,,,,
,00:35:26,167,,,,,,,,,
,00:35:27,167,,,,,,,,,
,00:35:28,167,,,,,,,,,
,00:35:29,167,,,,,,,,,
,00:35:30,167,,,,,,,,,
,00:35:31,167,,,,,,,,,
,00:35:32,167,,,,,,,,,
,00:35:33,167,,,,,,,,,
,00:35:34,167,,,,,,,,,
,00:35:35,167,,,,,,,,,
,00:35:36,168,,,,,,,,,
,00:35:37,168,,,,,,,,,
,00:35:38,168,,,,,,,,,
,00:35:39,168,,,,,,,,,
,00:35:40,168,,,,,,,,,
,00:35:41,169,,,,,,,,,
,00:35:42,169,,,,,,,,,
,00:35:43,169,,,,,,,,,
,00:35:44,169,,,,,,,,,
,00:35:45,169,,,,,,,,,
,00:35:46,169,,,,,,,,,
,00:35:47,169,,,,,,,,,
,00:35:48,168,,,,,,,,,
,00:35:49,168,,,,,,,,,
,00:35:50,168,,,,,,,,,
,00:35:51,168,,,,,,,,,
,00:35:52,168,,,,,,,,,
,00:35:53,168,,,,,,,,,
,00:35:54,167,,,,,,,,,
,00:35:55,168,,,,,,,,,
,00:35:56,168,,,,,,,,,
,00:35:57,168,,,,,,,,,
,00:35:58,168,,,,,,,,,
,00:35:59,167,,,,,,,,,
,00:36:00,167,,,,,,,,,
,00:36:01,168,,,,,,,,,
,00:36:02,167,,,,,,,,,
,00:36:03,167,,,,,,,,,
,00:36:04,167,,,,,,,,,
,00:36:05,167,,,,,,,,,
,00:36:06,167,,,,,,,,,
,00:36:07,168,,,,,,,,,
,00:36:08,168,,,,,,,,,
,00:36:09,168,,,,,,,,,
,00:36:10,169,,,,,,,,,
,00:36:11,169,,,,,,,,,
,00:36:12,169,,,,,,,,,
,00:36:13,170,,,,,,,,,
,00:36:14,170,,,,,,,,,
,00:36:15,170,,,,,,,,,
,00:36:16,170,,,,,,,,,
,00:36:17,170,,,,,,,,,
,00:36:18,170,,,,,,,,,
,00:36:19,170,,,,,,,,,
,00:36:20,170,,,,,,,,,
,00:36:21,170,,,,,,,,,
,00:36:22,170,,,,,,,,,
,00:36:23,170,,,,,,,,,
,00:36:24,170,,,,,,,,,
,00:36:25,170,,,,,,,,,
,00:36:26,170,,,,,,,,,
,00:36:27,170,,,,,,,,,
,00:36:28,169,,,,,,,,,
,00:36:29,169,,,,,,,,,
,00:36:30,169,,,,,,,,,
,00:36:31,170,,,,,,,,,
,00:36:32,169,,,,,,,,,
,00:36:33,169,,,,,,,,,
,00:36:34,169,,,,,,,,,
,00:36:35,169,,,,,,,,,
,00:36:36,168,,,,,,,,,
,00:36:37,168,,,,,,,,,
,00:36:38,168,,,,,,,,,
,00:36:39,168,,,,,,,,,
,00:36:40,168,,,,,,,,,
,00:36:41,168,,,,,,,,,
,00:36:42,167,,,,,,,,,
,00:36:43,167,,,,,,,,,
,00:36:44,167,,,,,,,,,
,00:36:45,167,,,,,,,,,
,00:36:46,167,,,,,,,,,
,00:36:47,167,,,,,,,,,
,00:36:48,167,,,,,,,,,
,00:36:49,167,,,,,,,,,
,00:36:50,168,,,,,,,,,
,00:36:51,168,,,,,,,,,
,00:36:52,168,,,,,,,,,
,00:36:53,169,,,,,,,,,
,00:36:54,169,,,,,,,,,
,00:36:55,169,,,,,,,,,
,00:36:56,168,,,,,,,,,
,00:36:57,168,,,,,,,,,
,00:36:58,168,,,,,,,,,
,00:36:59,168,,,,,,,,,
,00:37:00,168,,,,,,,,,
,00:37:01,168,,,,,,,,,
,00:37:02,168,,,,,,,,,
,00:37:03,168,,,,,,,,,
,00:37:04,168,,,,,,,,,
,00:37:05,169,,,,,,,,,
,00:37:06,168,,,,,,,,,
,00:37:07,169,,,,,,,,,
,00:37:08,168,,,,,,,,,
,00:37:09,169,,,,,,,,,
,00:37:10,169,,,,,,,,,
,00:37:11,169,,,,,,,,,
,00:37:12,169,,,,,,,,,
,00:37:13,169,,,,,,,,,
,00:37:14,169,,,,,,,,,
,00:37:15,169,,,,,,,,,
,00:37:16,169,,,,,,,,,
,00:37:17,169,,,,,,,,,
,00:37:18,168,,,,,,,,,
,00:37:19,168,,,,,,,,,
,00:37:20,168,,,,,,,,,
,00:37:21,168,,,,,,,,,
,00:37:22,168,,,,,,,,,
,00:37:23,168,,,,,,,,,
,00:37:24,169,,,,,,,,,
,00:37:25,169,,,,,,,,,
,00:37:26,169,,,,,,,,,
,00:37:27,169,,,,,,,,,
,00:37:28,170,,,,,,,,,
,00:37:29,170,,,,,,,,,
,00:37:30,170,,,,,,,,,
,00:37:31,170,,,,,,,,,
,00:37:32,170,,,,,,,,,
,00:37:33,170,,,,,,,,,
,00:37:34,170,,,,,,,,,
,00:37:35,170,,,,,,,,,
,00:37:36,170,,,,,,,,,
,00:37:37,171,,,,,,,,,
,00:37:38,171,,,,,,,,,
,00:37:39,170,,,,,,,,,
,00:37:40,170,,,,,,,,,
,00:37:41,170,,,,,,,,,
,00:37:42,171,,,,,,,,,
,00:37:43,170,,,,,,,,,
